sample_id,size,gc,md5,organism,taxid,rep_type(s),rep_type_accession(s),relaxase_type(s),relaxase_type_accession(s),mpf_type,mpf_type_accession(s),orit_type(s),orit_accession(s),predicted_mobility,primary_cluster_id,primary_dist,secondary_cluster_id,secondary_dist
CP014910,5759,42.9414829,9564df222b5a1fe524f8cbf5dd14c12a,Lactobacillus lindneri,53444,-,-,-,-,,,,,,AE967,0.06,AO855,0.025
CP014926,45296,42.25097139,2cbad46b4b03ae48c7a4d6011096a1f7,Lactobacillus paracollinoides,240427,rep_cluster_731,002206__JX416329_00023,-,-,,,,,,AE968,0.06,AO856,0.025
CP001347,34726,47.13471174,c31099fe932fc39c069160ad5a5bda1d,Cyanothece sp. PCC 7425,395961,-,-,-,-,,,,,,AE969,0.06,AO857,0.025
NC_011882,34726,47.13471174,c31099fe932fc39c069160ad5a5bda1d,Cyanothece sp. PCC 7425,395961,-,-,-,-,,,,,,AE969,0.06,AO857,0.025
CP021332,148622,51.75613301,467318b7febaee89b78252025e50b7c5,Maritalea myrionectae,454601,-,-,-,-,,,,,,AE970,0.06,AO858,0.025
CP011334,2954,39.09952607,92e6511f22506d21ca2895087040039e,Escherichia coli O104:H4 str. C227-11,1048254,-,-,-,-,,,,,,AE971,0.06,AO861,0.025
KX756454,2966,38.94133513,ec064ab909d3295e545af2dc00883314,Klebsiella pneumoniae,573,-,-,-,-,,,,,,AE971,0.06,AO860,0.025
NC_011511,3679,43.68034792,67e76b5b5cf5bf113fec40ef4ba73309,Klebsiella pneumoniae,573,-,-,-,-,,,,,,AE971,0.06,AO859,0.025
KX064435,5358,47.85367675,ed14d2d1020b2be9babbc0768a06888e,Citrobacter freundii,546,-,-,-,-,,,,,,AE972,0.06,AO862,0.025
CP012904,12294,36.50561249,46c62f63dc331b3caf968c6f355d99fc,Providencia rettgeri,587,rep_cluster_1791,001217__CP012904_00004,-,-,,,,,,AE973,0.06,AO863,0.025
CP026057,60032,46.67510661,22dab9a6750022cf9680e5338905b25b,Citrobacter freundii,546,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO864,0.025
CP037738,47742,43.69108961,9a3b8170d5e1bb0be663ad3be4b61456,Citrobacter freundii,546,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
CP026240,61837,48.11035464,5f1bb9d705a6683e2e2f6e4ea2e2b44c,Citrobacter freundii complex sp. CFNIH9,2077149,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO864,0.025
CP011588,58427,48.08564534,574fb579eb1174a8b264039037048b9c,Enterobacter asburiae,61645,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO864,0.025
CP032293,52591,47.0251564,59947462e41781ee1ddd5bfb71cfd245,Enterobacter cloacae,550,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO864,0.025
MF062700,60206,46.87738764,a38359037054d4318d8b449e9167c8cf,Enterobacter cloacae,550,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
MF344556,44121,42.66449083,c137ddf1bad22152bea90b574f8c45a3,Enterobacter cloacae,550,IncX5,000226__MF062700,MOBP,NC_020552_00059,,,,,,AE974,0.06,AO865,0.025
CP033797,53756,47.38819853,c375fc8d2ea546c1e1a771761dd93192,Enterobacter roggenkampii,1812935,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO864,0.025
CP022158,47900,46.56158664,82cadd9fc60451ffae046c934ed34d36,Escherichia coli,562,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
CP026204,76500,46.89411765,a16f1ae630165995358b4b0e1c1beb31,Escherichia coli,562,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO864,0.025
CP026400,60248,45.35918205,678b561059c4207e3aed465f25899a10,Escherichia coli,562,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
MG516910,69785,47.66353801,25956f850e0112ddf105ba624a7a8845,Escherichia coli,562,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO866,0.025
CP026020,41874,45.72288293,6d5666ae3c6e733a2e152fb240fab617,Klebsiella pneumoniae,573,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
MF344555,41874,45.72288293,c97c39a6b6768fd7fe62802adadb6fc2,Klebsiella pneumoniae,573,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
CP032355,41874,45.72288293,2272830a51d5615a0a48abeba06e4e6b,Klebsiella variicola,244366,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
CP040892,48894,44.83167669,e17632e8a8b3386243e241e2b8a848f3,Leclercia adecarboxylata,83655,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
CP045218,48869,43.4058401,be0b375db0c4e2810d0bdd3410154a23,Pantoea dispersa,59814,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
CP020505,47999,45.59053314,10095ca2468134791819e82b79c06520,Serratia marcescens,615,IncX5,000226__MF062700,MOBP,NC_019096_00001,,,,,,AE974,0.06,AO865,0.025
CP041251,35253,42.49000085,135f9ca636d5f4cf3438a9fdb5efad32,Raoultella electrica,1259973,-,-,-,-,,,,,,AE975,0.06,AO867,0.025
CP043059,84843,36.93174452,ee5159b214713a15c7615af8dadbc4b7,Dolichospermum sp. UHCC 0315A,1914871,rep_cluster_1727,001144__NC_019428_00021,-,-,,,,,,AE976,0.06,AO868,0.025
CP043057,96277,37.28304787,835cc96e716b71e5b580283e364ec203,Dolichospermum sp. UHCC 0315A,1914871,-,-,-,-,,,,,,AE977,0.06,AO869,0.025
CP043058,53423,40.81949722,9ad85a45cdc4818aacb34ceffb09d513,Dolichospermum sp. UHCC 0315A,1914871,-,-,-,-,,,,,,AE978,0.06,AO870,0.025
CP019638,15633,42.30154161,e756c6f4bf017b1078f07f087c4a212d,Nostocales cyanobacterium HT-58-2,1940762,rep_cluster_1709,001118__CP019638_00001,-,-,,,,,,AE979,0.06,AO871,0.025
JQ065022,34467,36.46966664,63be57bdcaaf903f51c0ea0f11aa841d,Psychrobacter sp. DAB_AL62B,1028420,-,-,-,-,,,,,,AE980,0.06,AO872,0.025
NC_019274,34467,36.46966664,63be57bdcaaf903f51c0ea0f11aa841d,Psychrobacter sp. DAB_AL62B,1028420,-,-,-,-,,,,,,AE980,0.06,AO872,0.025
MK422609,54438,39.91513281,30dfb49d6b9aec71a779a8baac166d55,Psychrobacter sp. DAB_AL32B,1028414,-,-,-,-,,,,,,AE981,0.06,AO873,0.025
CP010860,143401,66.56438937,ccd34bdfcd262f14dd2d86a6838e9ddf,Marinovum algicola DG 898,988812,-,-,-,-,,,,,,AE982,0.06,AO874,0.025
CP021917,109721,66.93431522,cc391715d42deb58b34b3dc4df836c9a,Sagittula sp. P11,2009329,rep_cluster_567,001966__CP014598,-,-,,,,,,AE983,0.06,AO875,0.025
CP045549,120680,72.65246934,8f62443be52c7dc168a0536fc1f038ba,Streptomyces sp. SYP-A7193,2662065,-,-,-,-,,,,,,AE984,0.06,AO876,0.025
CP042268,167069,64.92586895,54321a6d6db49ee12da9ab8a23ad4da5,Pseudomonas aeruginosa,287,-,-,-,-,,,,,,AE985,0.06,AO877,0.025
CP036594,3417,24.93415277,effc85b435241a3d722daad3113c679c,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE986,0.06,AO879,0.025
CP036769,2824,24.18555241,c9636b311297547dd4c8a9db7b63a8ee,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE986,0.06,AO878,0.025
CP037089,3937,26.56845314,4ab07aa95c62531361f7f75a4e6751d8,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE986,0.06,AO879,0.025
CP037258,2881,24.08885804,d06c377d2b3ac54919ded3841140a1ab,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE986,0.06,AO878,0.025
CP037511,2826,24.27459306,78b32a528620d7c0609b2b294760fa22,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE986,0.06,AO878,0.025
CP044641,5259,25.8223997,67e6810a558f68e75a4dfb4b1134c919,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE986,0.06,AO880,0.025
CP044808,4428,26.30984643,574e66309823363713143378e4c904f2,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE986,0.06,AO879,0.025
CP036602,2759,24.28416093,9e2b56d24675669415d637a36ac0c810,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE987,0.06,AO881,0.025
CP037259,2804,24.17974322,dde0e556ecb9b432206370367185b9de,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE987,0.06,AO881,0.025
CP037276,1736,26.84331797,cec705eab137e3ee52b78a344953db3f,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE988,0.06,AO882,0.025
CP037520,1700,27.29411765,ae923c9881a7946ba0969a43bb4f6dbe,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE988,0.06,AO882,0.025
CP037523,1671,27.28904847,3951cff18b756ba15ec855b676950754,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE988,0.06,AO883,0.025
CP001343,158475,61.31818899,5a47d321459517001ec94a484814e333,Pseudarthrobacter chlorophenolicus A6,452863,rep_cluster_856,002337__CP001343_00126,MOBP,NC_011881_00145,,,,,,AE989,0.06,AO884,0.025
NC_011881,158475,61.31818899,5a47d321459517001ec94a484814e333,Pseudarthrobacter chlorophenolicus A6,452863,rep_cluster_856,002337__CP001343_00126,MOBP,NC_011881_00145,,,,,,AE989,0.06,AO884,0.025
CP013299,59604,58.96248574,e910c588f887a65a4e948eb6ad5210f6,Arthrobacter sp. YC-RL1,1652545,-,-,MOBP,CP013299_00049,,,,,,AE990,0.06,AO885,0.025
CP036757,4214,23.18462269,cb837e0d07eedb72625cda97b1d8b6dc,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE991,0.06,AO886,0.025
CP036939,4528,23.89575972,6a95bd1b02636bb09e8f6074d35e11cb,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE991,0.06,AO886,0.025
CP037494,4564,23.97020158,281448ddb373b22c127117fb8b6755f6,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE991,0.06,AO886,0.025
CP044635,7327,24.96246759,964639316a6e5a3d303896ab3585aa52,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE991,0.06,AO887,0.025
CP044796,6991,24.6745816,da35d671a7a86907aea218738b9d4f25,Borrelia miyamotoi,47466,-,-,-,-,,,,,,AE991,0.06,AO887,0.025
CP014351,27881,29.95588394,9bb8e1bb25c553348d65426c7e031690,Borrelia hermsii HS1,1867252,-,-,-,-,,,,,,AE992,0.06,AO888,0.025
CP014817,12529,31.19961689,9dd443ef51d10ff522c5aba01b54c011,Borrelia hermsii,140,-,-,-,-,,,,,,AE992,0.06,AO889,0.025
CP014824,4480,26.40625,a10ee05dbc9c4b6cd83d1ae73ab2e0be,Borrelia hermsii,140,-,-,-,-,,,,,,AE993,0.06,AO890,0.025
CP014827,3409,25.96069229,5fab7908838c2cfd3bad6edc1e342fe2,Borrelia hermsii,140,-,-,-,-,,,,,,AE994,0.06,AO891,0.025
CP014826,4025,25.41614907,ddd9d84bb1ed1aab360958b888be0707,Borrelia hermsii,140,-,-,-,-,,,,,,AE995,0.06,AO892,0.025
CP014676,102455,59.32165341,a9e50e72524be7c143d94ab33566718c,Kozakia baliensis,153496,rep_cluster_1295,000613__CP014682,"MOBF,MOBP","CP014675_00029,NC_013210_00118",,,,,,AE996,0.06,AO893,0.025
CP014682,135727,60.14278662,97472a2c1b8753eb0f8e65bef957e266,Kozakia baliensis,153496,rep_cluster_1295,000613__CP014682,MOBF,CP014675_00029,,,,,,AE997,0.06,AO894,0.025
CP014675,253508,58.79814444,538d307319a484f927a620f1fceb5e91,Kozakia baliensis,153496,rep_cluster_1513,000856__CP014675,MOBF,CP014675_00029,,,,,,AE998,0.06,AO895,0.025
CP014683,88099,59.42405703,340ce5dc4b7a0a9daced3b01a309baf8,Kozakia baliensis,153496,-,-,MOBF,CP014675_00029,,,,,,AE999,0.06,AO896,0.025
CP045342,99578,42.16995722,b91c9df6c00c740e56561874984f3ff7,Vibrio sp. THAF190c,2587865,-,-,-,-,,,,,,AF000,0.06,AO897,0.025
CP045343,53318,43.13365092,eabf27363e461ba484c9db75ed149069,Vibrio sp. THAF190c,2587865,-,-,-,-,,,,,,AF001,0.06,AO898,0.025
CP045341,181301,40.85085024,af7fa097dac77a9376b9cdbdaf32b58b,Vibrio sp. THAF190c,2587865,-,-,MOBH,CP045341_00155,,,,,,AF002,0.06,AO899,0.025
CP018322,237311,41.66010004,f397655df10d50c759cc25b6d5f40648,Alteromonas macleodii,28108,rep_cluster_1371,000701__NC_021718_00105,-,-,,,,,,AF003,0.06,AO901,0.025
CP003918,303282,41.4317368,fe3ae4e76243353acaacf22aa543a457,Alteromonas mediterranea DE1,1004786,rep_cluster_1371,000701__NC_021718_00105,MOBP,NC_019394_00118,,,,,,AF003,0.06,AO900,0.025
CP004850,303282,41.4317368,fe3ae4e76243353acaacf22aa543a457,Alteromonas mediterranea U4,1300255,rep_cluster_1371,000701__NC_021718_00105,MOBP,NC_019394_00118,,,,,,AF003,0.06,AO900,0.025
CP004854,303282,41.4317368,fe3ae4e76243353acaacf22aa543a457,Alteromonas mediterranea UM7,1300258,rep_cluster_1371,000701__NC_021718_00105,MOBP,NC_019394_00118,,,,,,AF003,0.06,AO900,0.025
CP013929,287708,41.4447982,f47630ae94f02c9567d9cdfa86da2ab0,Alteromonas mediterranea,314275,rep_cluster_1371,000701__NC_021718_00105,MOBP,NC_019394_00118,,,,,,AF003,0.06,AO900,0.025
CP013931,292506,41.52393455,6e1a9dff61b4548a56b59d3229f4ba57,Alteromonas mediterranea,314275,rep_cluster_1371,000701__NC_021718_00105,MOBP,NC_019394_00118,,,,,,AF003,0.06,AO900,0.025
NC_019394,303282,41.4317368,fe3ae4e76243353acaacf22aa543a457,Alteromonas mediterranea DE1,1004786,rep_cluster_1371,000701__NC_021718_00105,MOBP,NC_019394_00118,,,,,,AF003,0.06,AO900,0.025
NC_021718,303282,41.4317368,fe3ae4e76243353acaacf22aa543a457,Alteromonas mediterranea UM7,1300258,rep_cluster_1371,000701__NC_021718_00105,MOBP,NC_019394_00118,,,,,,AF003,0.06,AO900,0.025
CP012203,148934,42.26167296,c6a26926eedc654f70a44fae8f31ada6,Alteromonas macleodii,28108,rep_cluster_681,002148__CP012203_00039,-,-,,,,,,AF004,0.06,AO902,0.025
CP004847,200847,42.92272227,2f4e0a48e9193c6d0762a2c320ca60a5,Alteromonas mediterranea 615,1300253,rep_cluster_1331,000650__CP004847_00158,MOBH,CP004847_00173,,,,,,AF005,0.06,AO903,0.025
CP031164,15514,55.72386232,5c5e32cde625c8222d26f4f09804361f,Deinococcus wulumuqiensis,980427,-,-,-,-,,,,,,AF006,0.06,AO904,0.025
CP014312,49551,56.07555852,5622caf914b42956b3f80a1b8348b415,Burkholderia sp. PAMC 26561,1795043,rep_cluster_1493,000830__CP014312_00025,-,-,,,,,,AF007,0.06,AO905,0.025
AB116387,3741,59.18203689,99867e82fb9cf3a2d576625d937c3d21,Magnetospirillum magneticum,84159,-,-,-,-,,,,,,AF008,0.06,AO906,0.025
NC_007706,3741,59.18203689,99867e82fb9cf3a2d576625d937c3d21,Magnetospirillum magneticum,84159,-,-,-,-,,,,,,AF008,0.06,AO906,0.025
CP035513,285811,64.44748453,b36e5dd43d443e999a1ac594c775b0ae,Haematobacter massiliensis,195105,-,-,-,-,,,,,,AF009,0.06,AO907,0.025
CP035511,398426,64.52641143,7f5f5fe4d55fd06f51298bddbb96754c,Haematobacter massiliensis,195105,-,-,-,-,,,,,,AF010,0.06,AO908,0.025
GQ410978,18563,62.0104509,57f1d61c0ded621fde0e958d757afb41,Paracoccus aminophilus JCM 7686,1367847,rep_cluster_1420,000762__KU922118,MOBQ,NC_010847_00014,,,,,,AF011,0.06,AO909,0.025
NC_010847,18563,62.0104509,57f1d61c0ded621fde0e958d757afb41,Paracoccus aminophilus,34003,rep_cluster_1420,000762__KU922118,MOBQ,NC_010847_00014,,,,,,AF011,0.06,AO909,0.025
CP045348,22652,62.96132792,b6a08842445896ada4242adbeaa24288,Labrenzia sp. THAF187b,2587864,rep_cluster_1420,000762__KU922118,MOBQ,CP039915_00012,,,,,,AF012,0.06,AO910,0.025
CP045337,22652,62.96132792,ae2f8afb1512b37766026c28b399d304,Labrenzia sp. THAF191a,2587866,rep_cluster_1420,000762__KU922118,MOBQ,CP039915_00012,,,,,,AF012,0.06,AO910,0.025
CP045332,22652,62.96132792,7256bf992d848a5254a3aef747de5291,Labrenzia sp. THAF191b,2587867,rep_cluster_1420,000762__KU922118,MOBQ,CP039915_00012,,,,,,AF012,0.06,AO910,0.025
CP021187,25502,62.32844483,1fcdbe6c4297d19fa1f1ee9cc0c228eb,Sphingomonas wittichii DC-6,1283312,rep_cluster_1420,000763__CP021187,MOBQ,CP039915_00012,,,,,,AF013,0.06,AO912,0.025
KU922118,37190,59.72573272,14b9bae5afc75d11aa9f83c59a1755f8,Starkeya novella,921,rep_cluster_1420,000762__KU922118,MOBQ,CP039915_00012,,,,,,AF013,0.06,AO911,0.025
KU922121,36290,60.50978231,6e46e3e9e00b0a42b70247bc2067a307,Xanthobacter flavus,281,rep_cluster_1420,000762__KU922118,MOBQ,CP039915_00012,,,,,,AF013,0.06,AO911,0.025
CP024589,11772,65.42643561,9d4e950356add63179095404fc7693d1,Roseomonas sp. FDAARGOS_362,2018065,rep_cluster_1420,000762__KU922118,MOBQ,CP039915_00012,,,,,,AF014,0.06,AO913,0.025
CP039915,29672,61.37772985,6b59879caf11bfc840d11990a96dd6c2,Agrobacterium tumefaciens,358,rep_cluster_1420,000762__KU922118,MOBQ,CP039915_00012,,,,,,AF015,0.06,AO914,0.025
CP020460,84581,34.51129686,9e7aa08160ed475bba5dc28f16e25636,Lactobacillus sakei,1599,-,-,MOBP,CP020460_00082,,,,,,AF016,0.06,AO915,0.025
AP018700,37398,36.69982352,66de5e127eb270d27f01e6522f24fe43,Lactobacillus curvatus,28038,rep_cluster_1328,000647__CP018212_00009,MOBQ,NC_015603_00001,,,,,,AF017,0.06,AO916,0.025
CP023493,41818,40.36300158,5d80cc0002602fd4181c8af9dd2684c1,Lactobacillus plantarum,1590,rep_cluster_778,002255__CP003044_00001,MOBQ,NC_006377_00033,,,,,,AF018,0.06,AO917,0.025
CP026509,41818,40.36300158,c30327d8a2ae81f18b60b51e1348b2ad,Lactobacillus plantarum,1590,rep_cluster_778,002255__CP003044_00001,MOBQ,NC_006377_00033,,,,,,AF018,0.06,AO917,0.025
AP012170,35340,36.85625354,c48ac81bbf15b145130c2e3bd85620b0,Lactobacillus brevis KB290,1001583,rep_cluster_778,002255__CP003044_00001,MOBQ,NC_006377_00033,,,,,,AF019,0.06,AO918,0.025
CP015861,35461,39.61253208,9f928a0de8dbd28469fd107a4fb2b3c1,Lactobacillus plantarum,1590,rep_cluster_731,002182__CP018327,"MOBP,MOBQ","NC_015979_00031,NC_020821_00023",,,,,,AF020,0.06,AO919,0.025
CP032934,26298,41.14381322,4454184312fb9e5befc836ecc179f089,Lactobacillus brevis,1580,rep_cluster_731,002182__CP018327,"MOBQ,MOBQ","NC_017017_00001,NC_015603_00001",,,,,,AF021,0.06,AO920,0.025
CP035144,39317,41.13742147,a82072e8df48387bce7352b662f97e0b,Lactobacillus plantarum,1590,-,-,-,-,,,,,,AF022,0.06,AO921,0.025
CP003621,54978,40.94001237,9c0227311074d0925da7ffb8d87c088b,Crinalium epipsammum PCC 9333,1173022,-,-,MOBP,NC_019733_00014,,,,,,AF023,0.06,AO922,0.025
NC_019733,54978,40.94001237,9c0227311074d0925da7ffb8d87c088b,Crinalium epipsammum PCC 9333,1173022,-,-,MOBP,NC_019733_00014,,,,,,AF023,0.06,AO922,0.025
LR134427,54285,39.0070922,cad2d47f62c95500ec300a715d178dd9,Legionella adelaidensis,45056,-,-,-,-,,,,,,AF024,0.06,AO923,0.025
MK376338,2076,53.37186898,b7e528adac8fdac66181a5e3cbe216d6,Pseudomonas sp.,306,-,-,-,-,,,,,,AF025,0.06,AO924,0.025
NC_002518,2534,58.64246251,440885ec8c28e69d928fb6193f094b7b,Pseudomonas putida,303,rep_cluster_1521,000875__NC_002518,-,-,,,,,,AF026,0.06,AO925,0.025
AY603983,4217,56.1299502,749d1587dce44574058e413f0c0a4321,Pseudomonas syringae pv. maculicola,59511,-,-,MOBV,NC_005922_00002,,,,,,AF027,0.06,AO926,0.025
NC_005922,4217,56.1299502,749d1587dce44574058e413f0c0a4321,Pseudomonas syringae pv. maculicola,59511,-,-,MOBV,NC_005922_00002,,,,,,AF027,0.06,AO926,0.025
AP018271,261073,40.25349232,0591078e94214a3711978ce4b327ea74,Cylindrospermum sp. NIES-4074,2005457,-,-,MOBV,AP018271_00018,,,,,,AF028,0.06,AO927,0.025
AP018270,340655,39.79715548,68ced0eeb6454b997380584337a97162,Cylindrospermum sp. NIES-4074,2005457,-,-,-,-,,,,,,AF029,0.06,AO928,0.025
CP011594,111395,48.86754343,e796f691028993a1d9b8e3b455e6b98b,Klebsiella oxytoca,571,rep_cluster_711,002186__CP011594_00108,-,-,,,,,,AF030,0.06,AO929,0.025
CP011616,117623,49.62549841,0630ce48bb1418760a978eaf4f4e4d03,Klebsiella oxytoca,571,rep_cluster_711,002186__CP011594_00108,-,-,,,,,,AF030,0.06,AO929,0.025
CP017931,111395,48.86754343,9400933eb154a177c1e578316308a3a7,Klebsiella oxytoca,571,rep_cluster_711,002186__CP011594_00108,-,-,,,,,,AF030,0.06,AO929,0.025
CP018360,111017,49.19606907,3f9548719ae35e4acf937e33b039827e,Klebsiella oxytoca,571,rep_cluster_711,002186__CP011594_00108,-,-,,,,,,AF030,0.06,AO929,0.025
CP039970,148081,50.05908928,f9b31af9f5a13259bb0eb36e2c071148,Klebsiella pneumoniae,573,"rep_cluster_1418,rep_cluster_2469","000759__NC_013950_00034,CP032196_00054",-,-,,,,,,AF031,0.06,AO930,0.025
CP031578,60477,49.49154224,1219963d54264b1e58c4ad405c1355bf,Klebsiella pneumoniae,573,-,-,-,-,,,,,,AF031,0.06,AO931,0.025
CP027615,108623,49.32749049,e92ea050f35cfa05cdba8bdcc3adfad9,Klebsiella pneumoniae subsp. ozaenae,574,rep_cluster_2469,CP032196_00054,-,-,,,,,,AF031,0.06,AO930,0.025
CP032196,109398,49.35099362,e8ff0be92017521285e043e66160f991,Klebsiella pneumoniae,573,rep_cluster_2469,CP032196_00054,-,-,,,,,,AF031,0.06,AO930,0.025
CP039977,111178,49.52958319,bb21ed88bfbc1faa5307238cdeacb383,Klebsiella pneumoniae,573,rep_cluster_2469,CP032196_00054,-,-,,,,,,AF031,0.06,AO930,0.025
CP017771,21419,38.43783557,fb1a02a03b7672f0f28d90522b24d5f8,Paenibacillus crassostreae,1763538,-,-,-,-,,,,,,AF032,0.06,AO932,0.025
CP017772,20893,38.22811468,81a09a9b850f84b098cb5fddf8c36e1d,Paenibacillus crassostreae,1763538,-,-,-,-,,,,,,AF032,0.06,AO932,0.025
CP001986,26587,35.49855192,be196d0dccfd6f21cce6a39991b18ecd,Bacillus megaterium QM B1551,545693,rep_cluster_385,001707__CP001986,"MOBQ,MOBV","NC_010010_00025,CP022676_00003",,,,,,AF033,0.06,AO933,0.025
NC_010010,26587,35.49855192,be196d0dccfd6f21cce6a39991b18ecd,Bacillus megaterium QM B1551,545693,rep_cluster_385,001707__CP001986,"MOBQ,MOBV","NC_010010_00025,CP022676_00003",,,,,,AF033,0.06,AO933,0.025
CP009915,11065,35.10167194,85631a6fde7fd641a8a72a2ede7090f8,Bacillus megaterium NBRC 15308 = ATCC 14581,1348623,rep_cluster_385,001707__CP001986,MOBQ,NC_010010_00025,,,,,,AF034,0.06,AO934,0.025
CP035097,11064,35.10484454,9f3829b2fc6b44f1c36e1bc01262c42d,Bacillus megaterium NBRC 15308 = ATCC 14581,1348623,rep_cluster_385,001707__CP001986,MOBQ,NC_010010_00025,,,,,,AF034,0.06,AO934,0.025
CP032536,13449,33.65305971,15fa2bb1b6597e735184f1b7ee4fd168,Bacillus megaterium NCT-2,1138452,-,-,MOBQ,NC_010010_00025,,,,,,AF035,0.06,AO935,0.025
CP003019,9699,32.21981648,2cbd13ada2d199df7412590f773dd796,Bacillus megaterium WSH-002,1006007,rep_cluster_1985,001424__CP003019,MOBQ,CP003019_00008,,,,,,AF036,0.06,AO936,0.025
NC_017140,9699,32.21981648,2cbd13ada2d199df7412590f773dd796,Bacillus megaterium WSH-002,1006007,rep_cluster_1985,001424__CP003019,MOBQ,CP003019_00008,,,,,,AF036,0.06,AO936,0.025
CP016792,33921,32.94714189,4e8b43815f7d5022ad8260144a688bbe,Bacillus flexus,86664,rep_cluster_1852,001280__CP016792,MOBQ,CP016792_00006,,,,,,AF037,0.06,AO937,0.025
CP040365,28792,34.78396777,51954895d154d49818267dcde4de6391,Bacillus flexus,86664,-,-,"MOBQ,MOBQ","CP003019_00008,CP016792_00006",,,,,,AF038,0.06,AO938,0.025
CP022675,21959,34.92873082,4761b99bbed556960e0f4ab32022c58f,Bacillus megaterium,1404,-,-,MOBQ,CP016792_00006,,,,,,AF039,0.06,AO939,0.025
CP034815,65353,60.36142182,626e6e34cf6d4b86d107e84bdb361c41,Paracoccus sp. Arc7-R13,2500532,-,-,-,-,,,,,,AF040,0.06,AO940,0.025
CP034814,79259,57.32850528,97c59a41c1ef48534570883d0537aa82,Paracoccus sp. Arc7-R13,2500532,-,-,-,-,,,,,,AF041,0.06,AO941,0.025
GU591497,16492,33.42832889,d3cb0320007a4a636cbbc88097f85c33,Bacillus sp. BS-01,745376,rep_cluster_282,001558__HQ128580_00001,-,-,,,,,,AF042,0.06,AO942,0.025
HQ128580,16543,31.83823974,6e049d76bfdb0098d16ca7a560fa89cf,Bacillus sp. BS-02,887059,rep_cluster_282,001558__HQ128580_00001,-,-,,,,,,AF042,0.06,AO942,0.025
NC_014557,16543,31.83823974,6e049d76bfdb0098d16ca7a560fa89cf,Bacillus sp. BS-02,887059,rep_cluster_282,001558__HQ128580_00001,-,-,,,,,,AF042,0.06,AO942,0.025
JF834911,7122,33.65627633,687c322bec1b763c5282381c107a45f0,Staphylococcus arlettae,29378,rep_cluster_2104,JQ246438,"MOBV,MOBV","NC_022618_00010,NC_005076_00012",,,,,,AF043,0.06,AO943,0.025
NC_016054,7122,33.65627633,687c322bec1b763c5282381c107a45f0,Staphylococcus arlettae,29378,rep_cluster_2104,JQ246438,"MOBV,MOBV","NC_022618_00010,NC_005076_00012",,,,,,AF043,0.06,AO943,0.025
JQ246438,7054,34.20754182,fef86cdd5ebdb5ba0c52f881cf43cf44,Staphylococcus aureus,1280,rep_cluster_2104,JQ246438,"MOBV,MOBV","NC_005076_00012,NC_022618_00010",,,,,,AF043,0.06,AO943,0.025
NC_019144,7054,34.20754182,fef86cdd5ebdb5ba0c52f881cf43cf44,Staphylococcus aureus,1280,rep_cluster_2104,JQ246438,"MOBV,MOBV","NC_005076_00012,NC_022618_00010",,,,,,AF043,0.06,AO943,0.025
KY579373,8558,34.35382099,eabc5522fe9596967650624996e39483,Staphylococcus epidermidis,1282,rep_cluster_2104,JQ246438,MOBV,NC_005076_00012,,,,,,AF043,0.06,AO944,0.025
